LATITUDE,LONGITUDE,ID
53.3446,-6.23338,932mb
53.3289,-6.27582,933mb
53.3398,-6.261,934mb
53.3333,-6.24402,935mb
53.3444,-6.23325,936mb
53.3119,-6.27474,937mb
53.3478,-6.24006,938mb
53.3661,-6.27171,939mb
53.2928,-6.13012,940mb
53.2891,-6.11384,941mb
53.3559,-6.25753,942mb
53.2802,-6.14418,943mb
53.3816,-6.24174,944mb
53.3625,-6.2369,945mb
53.3448,-6.23343,946mb
53.3452,-6.2381,947mb
53.3433,-6.2759,948mb
53.3447,-6.23329,949mb
53.3443,-6.26686,950mb
53.3477,-6.24023,951mb
53.3661,-6.27176,952mb
53.3769,-6.26991,953mb
53.2928,-6.13011,954mb
53.3456,-6.23795,955mb
53.2802,-6.14421,956mb
53.3254,-6.25504,957mb
53.3817,-6.24176,958mb
53.3447,-6.23335,959mb
53.3289,-6.27585,960mb
53.3432,-6.27562,961mb
53.3333,-6.24398,962mb
53.3446,-6.2333,963mb
53.377,-6.26996,964mb
53.3442,-6.26687,965mb
53.2963,-6.18446,966mb
53.3475,-6.24001,967mb
53.3661,-6.27181,968mb
53.3769,-6.26988,969mb
53.356,-6.25772,970mb
53.3457,-6.23794,971mb
53.2801,-6.14426,972mb
53.3817,-6.24174,973mb
53.3559,-6.25757,974mb
53.3448,-6.23333,975mb
53.3433,-6.27573,976mb
53.3079,-6.2289,977mb
53.3446,-6.23327,978mb
53.3442,-6.26688,979mb
53.2943,-6.13383,980mb
53.3475,-6.24007,981mb
53.2928,-6.13007,982mb
53.356,-6.25769,983mb
53.346,-6.23774,984mb
53.2801,-6.14425,985mb
53.3448,-6.2333,986mb
53.3289,-6.27583,987mb
53.3758,-6.24028,988mb
53.3413,-6.26466,989mb
53.308,-6.22891,990mb
53.3334,-6.24386,991mb
53.3444,-6.23327,992mb
53.3495,-6.27784,993mb
53.3474,-6.24004,994mb
53.356,-6.25766,995mb
53.3457,-6.23783,996mb
53.3665,-6.31912,997mb
53.3208,-6.28532,998mb
53.3444,-6.23336,999mb
53.3495,-6.27785,1000mb
53.2963,-6.18443,1001mb
53.3476,-6.24003,1002mb
53.3661,-6.27184,1003mb
53.2929,-6.13009,1004mb
53.2802,-6.14415,1005mb
53.3625,-6.23686,1006mb
53.3665,-6.31911,1007mb
53.3451,-6.23827,1008mb
53.3208,-6.28531,1009mb
53.3334,-6.24409,1010mb
53.3441,-6.23257,1011mb
53.2963,-6.18442,1012mb
53.3474,-6.24015,1013mb
53.3661,-6.27191,1014mb
53.3773,-6.26997,1015mb
53.3457,-6.23793,1016mb
53.3625,-6.23687,1017mb
53.3449,-6.23329,1018mb
53.2886,-6.11432,1019mb
53.3452,-6.23811,1020mb
53.3433,-6.27583,1021mb
53.3758,-6.24036,1022mb
53.3415,-6.26478,1023mb
53.3333,-6.24409,1024mb
53.3445,-6.23309,1025mb
53.3475,-6.23993,1026mb
53.3661,-6.27183,1027mb
53.2928,-6.13014,1028mb
53.3458,-6.23787,1029mb
53.2802,-6.14433,1030mb
53.3255,-6.25509,1031mb
53.3448,-6.23328,1032mb
53.3433,-6.27581,1033mb
53.3414,-6.26474,1034mb
53.3415,-6.2837,1035mb
53.3333,-6.24406,1036mb
53.3448,-6.23283,1037mb
53.3496,-6.27793,1038mb
53.2964,-6.18442,1039mb
53.3412,-6.28361,1040mb
53.3475,-6.24013,1041mb
53.366,-6.27179,1042mb
53.377,-6.26995,1043mb
53.3459,-6.23783,1044mb
53.2802,-6.14429,1045mb
53.3817,-6.24183,1046mb
53.3665,-6.31909,1047mb
53.3444,-6.23362,1048mb
53.2886,-6.11425,1049mb
53.295,-6.20293,1050mb
53.3433,-6.27582,1051mb
53.3413,-6.26459,1052mb
53.3332,-6.24408,1053mb
53.3444,-6.23314,1054mb
53.3492,-6.27819,1055mb
53.3478,-6.23987,1056mb
53.2928,-6.13009,1057mb
53.2802,-6.14427,1058mb
53.3814,-6.24188,1059mb
53.3446,-6.23348,1060mb
53.295,-6.20295,1061mb
53.3632,-6.23577,1062mb
53.3433,-6.27579,1063mb
53.3079,-6.22892,1064mb
53.3444,-6.23323,1065mb
53.3493,-6.27811,1066mb
53.3477,-6.24002,1067mb
53.366,-6.27182,1068mb
53.363,-6.25869,1069mb
53.3815,-6.24174,1070mb
53.3448,-6.23347,1071mb
53.345,-6.23801,1072mb
53.3495,-6.27789,1073mb
53.3475,-6.23999,1074mb
53.2949,-6.20283,1075mb
53.2802,-6.14425,1076mb
53.3448,-6.23344,1077mb
53.3632,-6.23579,1078mb
53.3433,-6.27584,1079mb
53.3413,-6.26463,1080mb
53.3289,-6.27574,1081mb
53.3436,-6.23214,1082mb
53.3495,-6.27787,1083mb
53.3474,-6.24011,1084mb
53.366,-6.27186,1085mb
53.3442,-6.2335,1086mb
53.3288,-6.27584,1087mb
53.3757,-6.24039,1088mb
53.3289,-6.2758,1089mb
53.3444,-6.23329,1090mb
53.3498,-6.27822,1091mb
53.3207,-6.28534,1092mb
53.2943,-6.13377,1093mb
53.3474,-6.24003,1094mb
53.366,-6.27184,1095mb
53.3771,-6.26997,1096mb
53.3459,-6.23825,1097mb
53.3629,-6.2588,1098mb
53.3254,-6.25495,1099mb
53.3445,-6.23321,1100mb
53.3632,-6.2358,1101mb
53.3434,-6.27596,1102mb
53.3758,-6.24038,1103mb
53.3413,-6.26455,1104mb
53.3414,-6.2836,1105mb
53.344,-6.2326,1106mb
53.3118,-6.27479,1107mb
53.3493,-6.27785,1108mb
53.3207,-6.28535,1109mb
53.3475,-6.23988,1110mb
53.2929,-6.13011,1111mb
53.3557,-6.2576,1112mb
53.3771,-6.26994,1113mb
53.3461,-6.23795,1114mb
53.2802,-6.14424,1115mb
53.3254,-6.25503,1116mb
53.3445,-6.23329,1117mb
53.345,-6.23808,1118mb
53.3432,-6.27575,1119mb
53.3414,-6.28362,1120mb
53.3443,-6.23309,1121mb
53.3493,-6.27792,1122mb
53.3475,-6.2401,1123mb
53.3458,-6.238,1124mb
53.3815,-6.24169,1125mb
53.3444,-6.2335,1126mb
53.3289,-6.27579,1127mb
53.3757,-6.24037,1128mb
53.3414,-6.26461,1129mb
53.3289,-6.27589,1130mb
53.3443,-6.23328,1131mb
53.3493,-6.27808,1132mb
53.3457,-6.23806,1133mb
53.2801,-6.14422,1134mb
53.3254,-6.25502,1135mb
53.3815,-6.24189,1136mb
53.3448,-6.23349,1137mb
53.3426,-6.23888,1138mb
53.3757,-6.24027,1139mb
53.3208,-6.2853,1140mb
53.3289,-6.27593,1141mb
53.3443,-6.23319,1142mb
53.3493,-6.27788,1143mb
53.2928,-6.13006,1144mb
53.3509,-6.26483,1145mb
53.3456,-6.23799,1146mb
53.2801,-6.14423,1147mb
53.3448,-6.23346,1148mb
53.3523,-6.26034,1149mb
53.3425,-6.23876,1150mb
53.3414,-6.2647,1151mb
53.3445,-6.23293,1152mb
53.3493,-6.27786,1153mb
53.3458,-6.25407,1154mb
53.2802,-6.14428,1155mb
53.2885,-6.11437,1156mb
53.3494,-6.27785,1157mb
53.3523,-6.26032,1158mb
53.3425,-6.23879,1159mb
53.3292,-6.23182,1160mb
53.3288,-6.27588,1161mb
53.3445,-6.23307,1162mb
53.3458,-6.25404,1163mb
53.366,-6.27165,1164mb
53.2962,-6.18442,1165mb
53.3457,-6.23805,1166mb
53.3816,-6.24166,1167mb
53.3558,-6.25762,1168mb
53.2884,-6.11448,1169mb
53.3494,-6.27798,1170mb
53.3425,-6.23866,1171mb
53.3431,-6.27542,1172mb
53.3494,-6.27796,1173mb
53.3292,-6.23173,1174mb
53.3289,-6.27588,1175mb
53.3445,-6.23311,1176mb
53.2944,-6.13384,1177mb
53.3459,-6.25397,1178mb
53.366,-6.27167,1179mb
53.356,-6.25767,1180mb
53.3769,-6.26994,1181mb
53.3413,-6.26473,1182mb
53.3558,-6.25763,1183mb
53.3443,-6.23308,1184mb
53.3494,-6.27797,1185mb
53.3522,-6.2603,1186mb
53.3254,-6.25527,1187mb
53.3432,-6.27563,1188mb
53.3495,-6.27776,1189mb
53.3414,-6.26471,1190mb
53.3444,-6.23315,1191mb
53.346,-6.25397,1192mb
53.366,-6.27166,1193mb
53.343,-6.27708,1194mb
53.2801,-6.14421,1195mb
53.3558,-6.25761,1196mb
53.3443,-6.23316,1197mb
53.3492,-6.27812,1198mb
53.3632,-6.23576,1199mb
53.3433,-6.27575,1200mb
53.3494,-6.27779,1201mb
53.3292,-6.23174,1202mb
53.3288,-6.27592,1203mb
53.3445,-6.23312,1204mb
53.2929,-6.13006,1205mb
53.3559,-6.25762,1206mb
53.3413,-6.26467,1207mb
53.3443,-6.23315,1208mb
53.3492,-6.27789,1209mb
53.3292,-6.23176,1210mb
53.308,-6.22879,1211mb
53.3443,-6.23304,1212mb
53.3491,-6.26082,1213mb
53.343,-6.27707,1214mb
53.2929,-6.13013,1215mb
53.3559,-6.25759,1216mb
53.3769,-6.26989,1217mb
53.3414,-6.26468,1218mb
53.3816,-6.24186,1219mb
53.3816,-6.2418,1220mb
53.3665,-6.31905,1221mb
53.3443,-6.23318,1222mb
53.3493,-6.27778,1223mb
53.3522,-6.26033,1224mb
53.3495,-6.27782,1225mb
53.3291,-6.23172,1226mb
53.3415,-6.26461,1227mb
53.3443,-6.23296,1228mb
53.3415,-6.28357,1229mb
53.349,-6.26085,1230mb
53.2929,-6.13012,1231mb
53.3771,-6.26968,1232mb
53.3523,-6.26028,1233mb
53.3398,-6.26095,1234mb
53.3511,-6.26965,1235mb
53.3292,-6.23172,1236mb
53.308,-6.22885,1237mb
53.3443,-6.23298,1238mb
53.349,-6.2608,1239mb
53.366,-6.27171,1240mb
53.343,-6.27706,1241mb
53.3441,-6.23299,1242mb
53.3772,-6.2698,1243mb
53.3493,-6.278,1244mb
53.3522,-6.26029,1245mb
53.3398,-6.26096,1246mb
53.3512,-6.26967,1247mb
53.3412,-6.26462,1248mb
53.3443,-6.23307,1249mb
53.2943,-6.13373,1250mb
53.349,-6.26081,1251mb
53.3429,-6.27714,1252mb
53.3443,-6.23313,1253mb
53.3413,-6.26456,1254mb
53.3815,-6.24187,1255mb
53.3816,-6.24168,1256mb
53.3493,-6.27822,1257mb
53.3397,-6.2611,1258mb
53.3457,-6.25889,1259mb
53.3512,-6.26966,1260mb
53.3495,-6.27815,1261mb
53.3288,-6.27591,1262mb
53.3443,-6.23317,1263mb
53.3429,-6.27713,1264mb
53.3817,-6.24177,1265mb
53.3444,-6.23355,1266mb
53.3494,-6.27784,1267mb
53.3365,-6.27512,1268mb
53.3457,-6.25902,1269mb
53.3513,-6.26962,1270mb
53.3292,-6.23168,1271mb
53.3288,-6.27589,1272mb
53.3444,-6.23326,1273mb
53.3414,-6.28361,1274mb
53.366,-6.27178,1275mb
53.3428,-6.27698,1276mb
53.3443,-6.23338,1277mb
53.3443,-6.23341,1278mb
53.3493,-6.27782,1279mb
53.3364,-6.27506,1280mb
53.3457,-6.25912,1281mb
53.3513,-6.26966,1282mb
53.3494,-6.27781,1283mb
53.3291,-6.23173,1284mb
53.3414,-6.26464,1285mb
53.3288,-6.27587,1286mb
53.3443,-6.2334,1287mb
53.3769,-6.26978,1288mb
53.3629,-6.25871,1289mb
53.3445,-6.23318,1290mb
53.2801,-6.14424,1291mb
53.3493,-6.27775,1292mb
53.3364,-6.27504,1293mb
53.3457,-6.25914,1294mb
53.3513,-6.26969,1295mb
53.3494,-6.27794,1296mb
53.3079,-6.22889,1297mb
53.2948,-6.13439,1298mb
53.3493,-6.27783,1299mb
53.3522,-6.26031,1300mb
53.3365,-6.275,1301mb
53.3457,-6.25916,1302mb
53.3513,-6.26967,1303mb
53.3494,-6.27789,1304mb
53.3444,-6.23321,1305mb
53.2945,-6.13449,1306mb
53.3769,-6.2699,1307mb
53.3429,-6.27707,1308mb
53.2928,-6.13017,1309mb
53.3443,-6.23326,1310mb
53.3442,-6.23314,1311mb
53.377,-6.26968,1312mb
53.3491,-6.27803,1313mb
53.2945,-6.13445,1314mb
53.3524,-6.26027,1315mb
53.3363,-6.27501,1316mb
53.3457,-6.25917,1317mb
53.3771,-6.26973,1318mb
53.3513,-6.2697,1319mb
53.3492,-6.27805,1320mb
53.3771,-6.26976,1321mb
53.2928,-6.13018,1322mb
53.2946,-6.13439,1323mb
53.3428,-6.27706,1324mb
53.2928,-6.1302,1325mb
53.3442,-6.23329,1326mb
53.3816,-6.24184,1327mb
53.3816,-6.24181,1328mb
53.3442,-6.2332,1329mb
53.3492,-6.27799,1330mb
53.2945,-6.13442,1331mb
53.3522,-6.26022,1332mb
53.3363,-6.27505,1333mb
53.3457,-6.25918,1334mb
53.3771,-6.2697,1335mb
53.3513,-6.26964,1336mb
53.3493,-6.27803,1337mb
53.2946,-6.13442,1338mb
53.3629,-6.25881,1339mb
53.366,-6.2717,1340mb
53.3429,-6.27702,1341mb
53.3442,-6.23331,1342mb
53.3816,-6.24175,1343mb
53.3815,-6.2419,1344mb
53.2885,-6.11423,1345mb
53.3493,-6.27795,1346mb
53.3522,-6.26036,1347mb
53.3363,-6.27506,1348mb
53.3493,-6.27777,1349mb
53.3444,-6.23324,1350mb
53.2947,-6.13444,1351mb
53.3771,-6.2698,1352mb
53.2946,-6.1344,1353mb
53.3429,-6.27704,1354mb
53.2928,-6.13019,1355mb
53.3415,-6.26463,1356mb
53.3816,-6.24183,1357mb
53.3442,-6.23319,1358mb
53.3493,-6.27806,1359mb
53.3441,-6.26688,1360mb
53.2947,-6.13446,1361mb
53.3429,-6.27706,1362mb
53.3443,-6.23303,1363mb
53.3443,-6.23325,1364mb
53.2885,-6.11432,1365mb
53.3695,-6.25435,1366mb
53.3513,-6.26965,1367mb
53.3443,-6.26683,1368mb
53.3288,-6.2759,1369mb
53.2946,-6.13443,1370mb
53.2929,-6.13014,1371mb
53.3444,-6.23322,1372mb
53.3817,-6.2418,1373mb
53.3443,-6.23327,1374mb
53.3513,-6.25083,1375mb
53.2946,-6.13447,1376mb
53.3769,-6.26975,1377mb
53.3442,-6.26689,1378mb
53.343,-6.26421,1379mb
53.3302,-6.26446,1380mb
53.3444,-6.23348,1381mb
53.2928,-6.13021,1382mb
53.343,-6.26404,1383mb
53.3491,-6.26041,1384mb
53.2885,-6.11434,1385mb
53.3514,-6.25093,1386mb
53.3255,-6.25513,1387mb
53.3513,-6.26973,1388mb
53.3442,-6.2669,1389mb
53.343,-6.26422,1390mb
53.323,-6.2655,1391mb
53.3302,-6.26448,1392mb
53.3444,-6.23345,1393mb
53.2946,-6.13446,1394mb
53.3328,-6.21586,1395mb
53.3227,-6.26576,1396mb
53.3442,-6.23336,1397mb
53.3342,-6.2655,1398mb
53.3491,-6.26046,1399mb
53.3521,-6.26021,1400mb
53.3513,-6.26968,1401mb
53.344,-6.26686,1402mb
53.3289,-6.27578,1403mb
53.323,-6.26573,1404mb
53.308,-6.22893,1405mb
53.3302,-6.26453,1406mb
53.3444,-6.23344,1407mb
53.3771,-6.26992,1408mb
53.3328,-6.21585,1409mb
53.2928,-6.13016,1410mb
53.3442,-6.23337,1411mb
53.3342,-6.26554,1412mb
53.3817,-6.2417,1413mb
53.3491,-6.26048,1414mb
53.3512,-6.26974,1415mb
53.344,-6.26684,1416mb
53.323,-6.26564,1417mb
53.3448,-6.23816,1418mb
53.3328,-6.21584,1419mb
53.3384,-6.24301,1420mb
53.363,-6.2587,1421mb
53.366,-6.27173,1422mb
53.3429,-6.27705,1423mb
53.302,-6.17853,1424mb
53.2928,-6.13015,1425mb
53.3513,-6.25093,1426mb
53.3341,-6.26555,1427mb
53.3817,-6.24175,1428mb
53.3491,-6.26035,1429mb
53.3665,-6.31897,1430mb
53.3514,-6.25095,1431mb
53.2945,-6.13443,1432mb
53.3392,-6.27293,1433mb
53.3696,-6.25434,1434mb
53.3512,-6.2697,1435mb
53.343,-6.2642,1436mb
53.3229,-6.26569,1437mb
53.3328,-6.21592,1438mb
53.3385,-6.24311,1439mb
53.366,-6.27174,1440mb
53.302,-6.17851,1441mb
53.3513,-6.25092,1442mb
53.3342,-6.26551,1443mb
53.3491,-6.26031,1444mb
53.377,-6.26962,1445mb
53.2945,-6.13444,1446mb
53.3392,-6.27299,1447mb
53.377,-6.2696,1448mb
53.3771,-6.26959,1449mb
53.3512,-6.26969,1450mb
53.3442,-6.26678,1451mb
53.343,-6.26418,1452mb
53.323,-6.26554,1453mb
53.3302,-6.26447,1454mb
53.3444,-6.23342,1455mb
53.2945,-6.13446,1456mb
53.3621,-6.23714,1457mb
53.3628,-6.25868,1458mb
53.302,-6.1785,1459mb
53.3341,-6.26551,1460mb
53.3491,-6.26051,1461mb
53.3666,-6.31913,1462mb
53.377,-6.26964,1463mb
53.3391,-6.27293,1464mb
53.3771,-6.26962,1465mb
53.3442,-6.2668,1466mb
53.3229,-6.26562,1467mb
53.3302,-6.26449,1468mb
53.3444,-6.23341,1469mb
53.2946,-6.13444,1470mb
53.3328,-6.21587,1471mb
53.3386,-6.24306,1472mb
53.3629,-6.25884,1473mb
53.3021,-6.17852,1474mb
53.3343,-6.26547,1475mb
53.349,-6.2605,1476mb
53.3664,-6.31906,1477mb
53.3391,-6.27296,1478mb
53.333,-6.27478,1479mb
53.3771,-6.2699,1480mb
53.3696,-6.25439,1481mb
53.3429,-6.26425,1482mb
53.3385,-6.2555,1483mb
53.3441,-6.26681,1484mb
53.343,-6.26415,1485mb
53.323,-6.26553,1486mb
53.3303,-6.26455,1487mb
53.3622,-6.23718,1488mb
53.3207,-6.28533,1489mb
53.3386,-6.24305,1490mb
53.3021,-6.17853,1491mb
53.3342,-6.26552,1492mb
53.3818,-6.24163,1493mb
53.3818,-6.24171,1494mb
53.349,-6.26049,1495mb
53.3391,-6.27295,1496mb
53.3429,-6.26427,1497mb
53.3385,-6.25562,1498mb
53.3441,-6.26684,1499mb
53.343,-6.26417,1500mb
53.3303,-6.26453,1501mb
53.3444,-6.2334,1502mb
53.3622,-6.2373,1503mb
53.3514,-6.25097,1504mb
53.3818,-6.24166,1505mb
53.3818,-6.24169,1506mb
53.3491,-6.26047,1507mb
53.3516,-6.25104,1508mb
53.343,-6.26428,1509mb
53.3387,-6.25557,1510mb
53.3441,-6.26685,1511mb
53.3431,-6.26416,1512mb
53.323,-6.2656,1513mb
53.3303,-6.26449,1514mb
53.3622,-6.23727,1515mb
53.3515,-6.25096,1516mb
53.3429,-6.26417,1517mb
53.3817,-6.24185,1518mb
53.3492,-6.26049,1519mb
53.3446,-6.23308,1520mb
53.3514,-6.25087,1521mb
53.3696,-6.2543,1522mb
53.3386,-6.2557,1523mb
53.3303,-6.2645,1524mb
53.3622,-6.23726,1525mb
53.3386,-6.24307,1526mb
53.3515,-6.25094,1527mb
53.3816,-6.24182,1528mb
53.3492,-6.26035,1529mb
53.3443,-6.23293,1530mb
53.3514,-6.25088,1531mb
53.3391,-6.27286,1532mb
53.343,-6.26429,1533mb
53.3386,-6.25565,1534mb
53.3442,-6.26675,1535mb
53.3431,-6.26415,1536mb
53.323,-6.26559,1537mb
53.3444,-6.23338,1538mb
53.3384,-6.24307,1539mb
53.366,-6.27172,1540mb
53.3483,-6.29597,1541mb
53.3817,-6.24172,1542mb
53.349,-6.26038,1543mb
53.3444,-6.23309,1544mb
53.3514,-6.2509,1545mb
53.3391,-6.27289,1546mb
53.3386,-6.25554,1547mb
53.3442,-6.26676,1548mb
53.3424,-6.29341,1549mb
53.3431,-6.26414,1550mb
53.3424,-6.29346,1551mb
53.3289,-6.27581,1552mb
53.3328,-6.21588,1553mb
53.3386,-6.2431,1554mb
53.302,-6.17852,1555mb
53.3771,-6.26985,1556mb
53.3483,-6.29599,1557mb
53.3445,-6.23324,1558mb
53.3514,-6.25099,1559mb
53.2945,-6.13447,1560mb
53.3391,-6.2729,1561mb
53.3332,-6.27461,1562mb
53.3696,-6.25429,1563mb
53.3429,-6.2643,1564mb
53.3386,-6.25556,1565mb
53.3442,-6.26677,1566mb
53.3424,-6.29338,1567mb
53.3328,-6.21589,1568mb
53.3514,-6.25089,1569mb
53.356,-6.25771,1570mb
53.3515,-6.25086,1571mb
53.308,-6.23686,1572mb
53.3441,-6.26679,1573mb
53.3424,-6.29335,1574mb
53.3429,-6.2642,1575mb
53.3424,-6.2934,1576mb
53.3622,-6.23728,1577mb
53.3385,-6.24304,1578mb
53.3629,-6.25887,1579mb
53.3516,-6.25091,1580mb
53.3771,-6.26986,1581mb
53.3484,-6.29596,1582mb
53.3118,-6.27481,1583mb
53.3445,-6.23319,1584mb
53.3515,-6.25092,1585mb
53.3081,-6.23677,1586mb
53.3429,-6.26431,1587mb
53.3387,-6.25554,1588mb
53.344,-6.26682,1589mb
53.3423,-6.29368,1590mb
53.343,-6.26414,1591mb
53.3424,-6.29339,1592mb
53.343,-6.27705,1593mb
53.3516,-6.25085,1594mb
53.3559,-6.2575,1595mb
53.3484,-6.29599,1596mb
53.3443,-6.23336,1597mb
53.3515,-6.25095,1598mb
53.3081,-6.23679,1599mb
53.3483,-6.29602,1600mb
53.3385,-6.25564,1601mb
53.3441,-6.2668,1602mb
53.3328,-6.2159,1603mb
53.3235,-6.26553,1604mb
53.363,-6.25883,1605mb
53.2965,-6.18438,1606mb
53.3019,-6.17823,1607mb
53.3515,-6.2509,1608mb
53.3559,-6.25751,1609mb
53.3484,-6.29598,1610mb
53.3446,-6.2331,1611mb
53.2886,-6.11427,1612mb
53.3515,-6.25098,1613mb
53.2947,-6.13442,1614mb
53.3695,-6.25428,1615mb
53.308,-6.23682,1616mb
53.3483,-6.29603,1617mb
53.3386,-6.25563,1618mb
53.3424,-6.29344,1619mb
53.3424,-6.29334,1620mb
53.3235,-6.26549,1621mb
53.363,-6.25884,1622mb
53.3514,-6.25091,1623mb
53.3774,-6.27004,1624mb
53.3483,-6.29606,1625mb
53.3118,-6.27482,1626mb
53.3442,-6.23328,1627mb
53.2944,-6.13453,1628mb
53.3331,-6.27477,1629mb
53.3081,-6.23683,1630mb
53.3494,-6.24825,1631mb
53.3425,-6.29337,1632mb
53.3695,-6.2543,1633mb
53.3235,-6.26544,1634mb
53.343,-6.2771,1635mb
53.2891,-6.11377,1636mb
53.3513,-6.25091,1637mb
53.3771,-6.26998,1638mb
53.3484,-6.29584,1639mb
53.3816,-6.24179,1640mb
53.344,-6.2335,1641mb
53.3513,-6.25098,1642mb
53.3081,-6.23684,1643mb
53.3483,-6.29604,1644mb
53.3495,-6.24856,1645mb
53.3346,-6.2746,1646mb
53.3423,-6.29359,1647mb
53.3695,-6.25429,1648mb
53.3424,-6.29333,1649mb
53.3622,-6.23723,1650mb
53.3234,-6.2654,1651mb
53.3629,-6.25885,1652mb
53.2961,-6.18443,1653mb
53.3483,-6.29583,1654mb
53.3513,-6.251,1655mb
53.3331,-6.2748,1656mb
53.308,-6.23684,1657mb
53.3497,-6.24858,1658mb
53.3423,-6.29336,1659mb
53.3696,-6.25428,1660mb
53.3424,-6.29332,1661mb
53.3234,-6.26547,1662mb
53.363,-6.25882,1663mb
53.2961,-6.18442,1664mb
53.3425,-6.29333,1665mb
53.3513,-6.25094,1666mb
53.3483,-6.29605,1667mb
53.3444,-6.2332,1668mb
53.3332,-6.27477,1669mb
53.3496,-6.24853,1670mb
53.3424,-6.29336,1671mb
53.2946,-6.13437,1672mb
53.363,-6.25881,1673mb
53.2962,-6.18438,1674mb
53.3425,-6.29334,1675mb
53.3514,-6.25094,1676mb
53.3558,-6.2575,1677mb
53.3438,-6.23219,1678mb
53.308,-6.23685,1679mb
53.3424,-6.2933,1680mb
53.3288,-6.2758,1681mb
53.3622,-6.23725,1682mb
53.3234,-6.26546,1683mb
53.3514,-6.25092,1684mb
53.3444,-6.23301,1685mb
53.3513,-6.25097,1686mb
53.2946,-6.13436,1687mb
53.3495,-6.24846,1688mb
53.3346,-6.27476,1689mb
53.3424,-6.29331,1690mb
53.3622,-6.23724,1691mb
53.3328,-6.21595,1692mb
53.3234,-6.26543,1693mb
53.3631,-6.25878,1694mb
53.3557,-6.25747,1695mb
53.3441,-6.23311,1696mb
53.3513,-6.25095,1697mb
53.3331,-6.27481,1698mb
53.3081,-6.23686,1699mb
53.3484,-6.2963,1700mb
53.3496,-6.24838,1701mb
53.3346,-6.2747,1702mb
53.3424,-6.29329,1703mb
53.2946,-6.13441,1704mb
53.3328,-6.21594,1705mb
53.3235,-6.26542,1706mb
53.3629,-6.25882,1707mb
53.3484,-6.29602,1708mb
53.3118,-6.27483,1709mb
53.3443,-6.2329,1710mb
53.3514,-6.25111,1711mb
53.3331,-6.27479,1712mb
53.308,-6.23687,1713mb
53.3484,-6.29607,1714mb
53.3493,-6.24901,1715mb
53.3346,-6.27468,1716mb
53.3425,-6.29332,1717mb
53.3235,-6.26546,1718mb
53.3484,-6.296,1719mb
53.3118,-6.27484,1720mb
53.3443,-6.23311,1721mb
53.3514,-6.25107,1722mb
53.3329,-6.27479,1723mb
53.3484,-6.29606,1724mb
53.3495,-6.24843,1725mb
53.3424,-6.29378,1726mb
53.3328,-6.21591,1727mb
53.3235,-6.26545,1728mb
53.3514,-6.25106,1729mb
53.3513,-6.25124,1730mb
53.3495,-6.2484,1731mb
53.3346,-6.27465,1732mb
53.3424,-6.29337,1733mb
53.3695,-6.25433,1734mb
53.2946,-6.13456,1735mb
53.2927,-6.13015,1736mb
53.3515,-6.25099,1737mb
53.3442,-6.23268,1738mb
53.3444,-6.23295,1739mb
53.377,-6.26961,1740mb
53.3516,-6.25095,1741mb
53.2945,-6.13448,1742mb
53.333,-6.27468,1743mb
53.3513,-6.25118,1744mb
53.3235,-6.26551,1745mb
53.3515,-6.25093,1746mb
53.3483,-6.29611,1747mb
53.3816,-6.24185,1748mb
53.3443,-6.23285,1749mb
53.3445,-6.23314,1750mb
53.3771,-6.26964,1751mb
53.3513,-6.25107,1752mb
53.3494,-6.2778,1753mb
53.3209,-6.28536,1754mb
53.3234,-6.26548,1755mb
53.3425,-6.29331,1756mb
53.302,-6.17849,1757mb
53.3483,-6.29614,1758mb
53.3444,-6.23302,1759mb
53.3771,-6.26967,1760mb
53.3513,-6.25103,1761mb
53.3332,-6.27486,1762mb
53.3512,-6.25109,1763mb
53.3493,-6.27805,1764mb
53.3345,-6.27451,1765mb
53.3424,-6.2936,1766mb
53.3235,-6.26548,1767mb
53.3619,-6.27288,1768mb
53.3815,-6.24171,1769mb
53.3444,-6.23303,1770mb
53.3444,-6.23286,1771mb
53.3514,-6.25102,1772mb
53.3328,-6.27489,1773mb
53.3512,-6.25113,1774mb
53.3345,-6.27442,1775mb
53.3424,-6.29361,1776mb
53.3457,-6.25897,1777mb
53.3235,-6.2655,1778mb
53.308,-6.23683,1779mb
53.3619,-6.27283,1780mb
53.3514,-6.25101,1781mb
53.2947,-6.1344,1782mb
53.333,-6.2748,1783mb
53.3696,-6.25425,1784mb
53.3081,-6.23682,1785mb
53.3513,-6.25109,1786mb
53.3495,-6.27773,1787mb
53.3424,-6.29356,1788mb
53.3413,-6.26469,1789mb
53.3457,-6.25891,1790mb
53.3769,-6.26986,1791mb
53.308,-6.2368,1792mb
53.3617,-6.2729,1793mb
53.3817,-6.2416,1794mb
53.3442,-6.23325,1795mb
53.3443,-6.23321,1796mb
53.3514,-6.25108,1797mb
53.3495,-6.27783,1798mb
53.3414,-6.26459,1799mb
53.3456,-6.25894,1800mb
53.3769,-6.26985,1801mb
53.3425,-6.29324,1802mb
53.308,-6.23678,1803mb
53.3442,-6.23324,1804mb
53.3513,-6.25108,1805mb
53.3345,-6.27452,1806mb
53.3457,-6.25893,1807mb
53.3425,-6.29323,1808mb
53.2929,-6.13008,1809mb
53.3442,-6.23304,1810mb
53.3444,-6.23304,1811mb
53.3513,-6.25087,1812mb
53.3513,-6.25106,1813mb
53.3345,-6.27446,1814mb
53.3501,-6.26685,1815mb
